-1.030366179699409995e-01 6.322050235407600249e-02 1.406555700981469981e-01 6.180610699405399838e-02 -2.657798025750100074e-02 8.061625885153400617e-02 -9.567608711926499365e-02 8.904519222267599787e-02 3.873016027424340257e-01 1.301003449282600068e-02
-8.933569916714399761e-02 -5.207765000851100057e-02 1.928076525509390127e-01 2.204252054257730131e-01 -2.924449101241500051e-02 9.200251881991100555e-02 -8.113506327086600356e-02 1.492751744004809922e-01 3.531865831761270003e-01 9.892595677820000336e-03
-9.318083710065899750e-02 -9.943203700047000687e-03 2.005825578482859917e-01 1.486046138818579998e-01 -2.053724914814800129e-02 1.059606684777879976e-01 -1.101879276810140001e-01 1.525134554931630027e-01 3.726879089301760040e-01 1.264498794159900005e-02
-6.037037674622600103e-02 -3.487818734278699817e-02 2.031545882268810110e-01 2.012715178724039933e-01 -2.720201792361499893e-02 1.076858275146320015e-01 -1.187631732783030053e-01 1.312516522491780080e-01 4.275367660560620009e-01 1.230535896745999988e-02
-8.290686615341599786e-02 -4.007101655396599904e-02 2.096995984071799990e-01 2.092535807655359903e-01 -2.904894204892900095e-02 1.013949819618120002e-01 -9.793484344878300440e-02 1.546712338575129964e-01 4.077732933077160005e-01 1.087565975962200004e-02
-8.324001867596600435e-02 -6.060140595310999773e-02 2.302804740535999983e-01 2.120000157664209961e-01 -2.511195487982800095e-02 1.029998148847639933e-01 -9.281380698032400123e-02 1.546146817638099913e-01 3.793092437927539917e-01 1.069768833932700086e-02
-8.323234814482100008e-02 2.567810776971300030e-02 1.697374297168690038e-01 1.354833816181749973e-01 -1.598362792608500060e-02 1.036286764466230054e-01 -1.238511553673599941e-01 1.174402995714469988e-01 3.417261635788689800e-01 1.325273849401800014e-02
-3.739972329228199999e-02 -1.528895802650099937e-02 3.878995821370000152e-02 1.184546566589659983e-01 -1.402283685237399984e-02 2.355260235405099919e-02 -2.802995900776000110e-02 6.489581657030500661e-02 1.179919678938839978e-01 2.800948404527999792e-03
-8.254919793932499750e-02 -1.705129071888199926e-02 1.675053870699360070e-01 1.684928366390469889e-01 -2.260527752211500055e-02 9.621264172677400361e-02 -1.103041315932289934e-01 1.487150667321779918e-01 3.877276051234960219e-01 1.175711549565700009e-02
-9.727960207660800440e-02 -3.422733581767199718e-02 1.958750332744650102e-01 2.047814961407030121e-01 -3.387245526409000257e-02 8.738250340673299477e-02 -8.456719525930600501e-02 1.622442969200859897e-01 4.065049540145009854e-01 1.011436090270199928e-02
-5.431208240542099996e-02 -9.228600124590000120e-02 1.820666936163899963e-01 2.358673466830019938e-01 -2.752838621013100132e-02 7.571059136745900142e-02 -5.429306137860000214e-02 1.053052715695040054e-01 3.178745044388829877e-01 6.954160405365000276e-03
-7.809044976739300259e-02 5.791666502965000379e-03 1.201177411961800029e-01 1.362491236158460128e-01 -2.794688547734500150e-02 5.480146619278700171e-02 -7.226963621297799456e-02 1.333950537248110024e-01 2.814462627743269940e-01 7.698438960027999961e-03
-8.578122958881699567e-02 -7.507733935112899382e-02 2.040879349880599936e-01 2.213514507675430065e-01 -2.637750602737199898e-02 8.888502684027900502e-02 -6.534626693347400650e-02 1.395349310797580067e-01 3.585794112885419826e-01 8.656799395298000674e-03
-6.607021452865799449e-02 -7.753307467803000411e-03 2.050814253710140089e-01 1.971957868347020137e-01 -2.175422890808199894e-02 1.153656856476209941e-01 -1.370990149672250136e-01 1.251022716354729947e-01 4.001453595496490268e-01 1.370862520376200065e-02
-9.875056683223699949e-02 3.540584834837900291e-02 1.875871443183839971e-01 1.255208031712879979e-01 -2.136605061159100108e-02 1.057233464087419944e-01 -9.866694206224299601e-02 1.352278266026600007e-01 3.424260878502780048e-01 1.184966647113199975e-02
-8.687890575167199481e-02 -4.459030614632199935e-02 1.890573213893269877e-01 2.132267471766499944e-01 -2.870561874218899995e-02 9.214034744666199650e-02 -8.190261468086999785e-02 1.507724395640089865e-01 3.666589838563609760e-01 9.753511154845000836e-03
-6.673218894291399472e-02 -1.089022248954999994e-01 2.243847164983550080e-01 2.142024773866509912e-01 -3.062406024471800089e-02 8.341850957118200627e-02 -3.768544277915299862e-02 1.088046451123809988e-01 3.690429823637980111e-01 7.038812707451999953e-03
-9.105387607940700068e-02 -2.558294070511400037e-02 1.843331570741610081e-01 1.973833197666869932e-01 -3.060849773233400087e-02 9.402299019169199634e-02 -1.010782427252060051e-01 1.601861141953790091e-01 4.059460858380349868e-01 1.120313604655500013e-02
-9.693661930336899824e-02 3.666468252446399706e-02 1.591021150244850135e-01 1.058516095699759962e-01 -1.959801016989099962e-02 9.893206879572200019e-02 -1.053571222882109942e-01 1.208261817498609975e-01 3.530373520122729869e-01 1.271215225349000069e-02
-7.806889674365000142e-02 -8.546630591511500397e-02 2.356221864364169971e-01 2.089372225207289935e-01 -2.540641764300599972e-02 9.718439993914899933e-02 -7.378035928003499888e-02 1.341567841661640004e-01 3.681113058187239773e-01 9.526754426435999484e-03
-7.433557332885699920e-02 -9.767017857986000362e-02 2.334295363544920121e-01 2.305789984420029970e-01 -2.646493658087300041e-02 9.335169158587500182e-02 -6.437938758294900476e-02 1.149975594849329957e-01 3.394113314269670001e-01 8.942886761338000173e-03
-1.021404137507369997e-01 -6.637894752175900470e-02 1.890127338105609955e-01 2.167859152897800012e-01 -3.714899441660800272e-02 7.255922857098300038e-02 -5.529862695394899968e-02 1.365196307011969923e-01 3.651305484785070110e-01 8.756280001389999193e-03
-9.696480416530299518e-02 -8.053295719712100231e-02 1.936291480067829918e-01 2.152056793203150076e-01 -3.644480454185500262e-02 7.192033834900400657e-02 -4.337063701528200144e-02 1.106701632639019994e-01 3.540169638484870207e-01 8.234513100108999811e-03
-8.369087053791400554e-02 -4.194668041336999803e-02 2.117462343990919871e-01 2.177484859385259985e-01 -3.128499924091900086e-02 1.003707619732549933e-01 -9.487415007978100556e-02 1.517212535798710127e-01 3.921670356155130266e-01 1.091557662267999933e-02
