-1.730698512882100082e-01 -3.523931004437999993e-03 -2.571709796889999882e-04 -2.720458721559999827e-04 -9.619117899942349892e-01 -1.426701520026099970e-02 4.499895956921000188e-03 -4.085509582390000130e-04 7.330909411454049618e-01 1.450148623198453945e+00
-5.379551093168000175e-02 -6.867806022937000127e-03 -3.488070674670000005e-04 -7.144724289569999789e-04 -9.071437709117909920e-01 5.922058421471999672e-03 4.544718559594000153e-03 2.046680372910000129e-04 7.352803323616300402e-01 2.287682334470107826e+00
-1.441903064507989995e-01 8.847451639514999217e-03 2.067194994039999898e-04 -8.447883118790000187e-04 -1.355322913848338029e+00 -1.220238168451599943e-02 -5.771327422682000219e-03 -7.919666009400000049e-05 7.367606611748830359e-01 1.924798482233994079e+00
-1.204267797536739959e-01 1.024609591079599959e-02 8.764776610659999728e-04 8.582310308530000488e-04 -8.510545905987549897e-01 -6.363750196851999594e-03 1.537881681025999973e-03 2.536812887656999822e-03 7.008046160603399466e-01 1.294012908791501992e+00
-6.300018341461000211e-03 3.052108617599999887e-04 -3.485055818070000228e-04 -1.097272350327999947e-03 -4.346861152559000074e-01 -1.304760949960600061e-02 -1.727919814409999957e-04 1.971292904016000002e-03 7.356783407577069944e-01 1.198573714481345975e+00
-2.644952593933800125e-02 8.161842398739999668e-04 7.937276538550000222e-04 3.795705556799999791e-04 -1.936283820414829993e-01 4.591241967592999892e-03 2.948615317179999738e-04 2.656273262826999975e-03 7.462807539494820119e-01 6.132712504371380380e-01
-1.883129428266160088e-01 -2.977658456514799962e-02 1.010251754791999940e-03 1.045352016004000035e-03 -3.685155089396219830e-01 -6.534562725810999680e-03 -5.282410243673999785e-03 -1.663155007901999946e-03 7.345329831146959476e-01 1.751509462276582108e+00
-4.514632766100999672e-03 -4.824583347652999614e-03 -9.934285695700000268e-05 4.936400121600000138e-05 -1.852392561958380035e-01 -8.608935398745000411e-03 -3.387155990090000204e-04 -1.006143248591999991e-03 7.203765547314490147e-01 2.021874541092533839e+00
-1.474115623685390009e-01 -5.462705269401999832e-03 -8.780686607699999917e-05 8.288031478220000015e-04 -7.756426487206320441e-01 1.353728492255000006e-03 -3.606718964455999949e-03 1.783248710885000036e-03 7.374763246687700002e-01 2.487250743174731937e+00
-4.174228685676099893e-02 -2.381758042007999822e-03 -7.424989368110000492e-04 -7.378577986519999684e-04 -3.210730918351870078e-01 4.061388274788999692e-03 1.309825518542000059e-03 2.295816054988999901e-03 7.195713881653610366e-01 1.524064813301067911e+00
