-1.413031322047999952e-03 -1.773462633800000122e-04 -3.538791093510000206e-04 -1.156919193159999945e-04 -1.150744418800841995e+00 2.401371832136000098e-03 -1.373205068618999977e-03 -3.172751814233999799e-03 7.046811746957829525e-01 1.812472121661921953e+00
-8.864384884057000674e-03 -8.656365534297999140e-03 -2.985374066190000044e-04 -4.735688281890000216e-04 -1.117738517294293077e+00 -8.234602478711000248e-03 2.046949908538000205e-03 -9.270196943840000158e-04 7.178552796619900311e-01 7.351470974488100163e-01
-1.443523724092700064e-02 1.021179527152600054e-02 1.508003141619999963e-04 3.750904266810000092e-04 -1.105545878157464079e+00 3.653636013270000153e-03 3.262124798329000055e-03 1.248260758636999960e-03 7.391822972115520418e-01 1.642849732536393992e+00
-7.290564632500999738e-03 -6.860299684565000430e-03 -8.590357879800000068e-04 7.098350528459999517e-04 -1.047929831345794094e+00 -1.327728186830600017e-02 -2.691539617080000116e-03 -1.529614780087999943e-03 7.153607672751050028e-01 1.881565498924586022e+00
-1.646684939949059900e-01 8.374601780302999912e-03 -1.093162882761999953e-03 5.840600723730000237e-04 -8.915015101979769652e-01 -1.519397135863999977e-03 1.387043657500999956e-03 -9.578983398399999684e-05 7.233467808146220035e-01 2.251364226254609857e+00
-1.441903064507989995e-01 1.959020205949999795e-03 3.471919523739999788e-04 9.239743002600000099e-05 -6.704727368504259655e-01 -1.212227799534600081e-02 -8.403485772979999704e-04 2.719993267955999813e-03 7.367606611748830359e-01 1.924798482233994079e+00
-9.892759902865899679e-02 -4.243687127907000423e-03 -1.940651739169999891e-04 2.877899167799999975e-05 -6.124882355609310158e-01 9.906020083999999420e-03 -3.964840595063999669e-03 1.682722095999999854e-05 7.182287032788140513e-01 1.343850142397154057e+00
-6.759273293821499440e-02 6.667902482264000293e-03 2.727752718709999997e-04 6.134482692469999656e-04 -1.624795892684879894e-01 5.442591540487999938e-03 -3.981455012556999774e-03 2.693082309059000035e-03 7.042374517428450220e-01 2.049808758009397991e+00
-1.586573939426579871e-01 -7.636801058096999786e-03 -3.514164154609999784e-04 -1.662437333039999882e-04 -4.397947040989739764e-01 1.612455569845000014e-03 1.509338254710000096e-03 5.561272908543000298e-03 7.482576176517600208e-01 1.899474538973420001e+00
-8.660581243945700280e-02 4.431049173758999649e-03 -2.031085042409999956e-04 -9.092272377380000497e-04 -1.226154526600188088e+00 -8.204941348092999187e-03 1.976582366499999785e-03 1.676258059703000054e-03 7.013679576613189859e-01 2.237131858031379927e+00
-1.079992969501469974e-01 -7.538533609339000303e-03 -8.707751568599999886e-05 -6.775234742800000098e-04 -2.700742134504630076e-01 -1.788562414496999925e-03 3.361226914496999972e-03 -9.429230705810000539e-04 7.126660564206820370e-01 2.392775481021383932e+00
-9.226286392624699628e-02 -1.456391637678000053e-03 -7.060823217640000132e-04 -2.779369072340000051e-04 -4.223085897563330082e-01 -1.155045839377599921e-02 -2.918632454622000199e-03 2.347324432805999832e-03 7.399561921244369733e-01 1.271570619453205930e+00
-1.646684939949059900e-01 1.528352852946500071e-02 -7.855852133229999923e-04 4.021289608070000108e-04 -1.302411616396724092e+00 1.208312833419999911e-03 -2.445052833950000170e-04 -2.128729282343999954e-03 7.233467808146220035e-01 2.251364226254609857e+00
-1.661279642097130138e-01 -1.024368843722799939e-02 4.249490257259999843e-04 1.248798057799999934e-05 -5.640412231507709873e-01 3.389937467048000086e-03 -2.592537731974999936e-03 2.353447535735000030e-03 7.103449401689639897e-01 2.219331747601080096e+00
